编号,V0,,,标准 608s,,,,,,,,,V1,,,标准,,,,,,,,,F0,,,标准,,,,,,,,,F1,,,标准,,,,,,,,,,V0,,,标准,,,,,,,,,V1,,,标准,,,,,,,,,F0,,,标准,,,,,,,,,F1,,,标准,,,,,,,,
雨量,8.89,9.13,9.38,12.1,12.35,12.2,,,,,,,7.83,8.52,8.65,12.05,12.45,12.25,,,,,,,5.7,7,6.5,12.1,12.3,12.3,,,,,,,4.7,4.3,4.4,11.6,12.15,11.9,,,,,,,,45.35,42.34,44.63,47.15,49.05,47.4,,,,,,,39.24,40.42,38.25,46.9,49.35,46.8,,,,,,,31.4,30.3,31.1,47.2,48.5,47.95,,,,,,,55.3,48.4,46,48.95,51.75,50.3,,,,,,
时间 s,第1次,第2次,第3次,第1次,第2次,第3次,第1次,第2次,第3次,3次均值,允差下限,允差上限,第1次,第2次,第3次,第1次,第2次,第3次,第1次,第2次,第3次,3次均值,允差下限,允差上限,第1次,第2次,第3次,第1次,第2次,第3次,第1次,第2次,第3次,3次均值,允差下限,允差上限,第1次,第2次,第3次,第1次,第2次,第3次,第1次,第2次,第3次,3次均值,允差下限,允差上限,,第1次,第2次,第3次,第1次,第2次,第3次,第1次,第2次,第3次,3次均值,允差下限,允差上限,第1次,第2次,第3次,第1次,第2次,第3次,第1次,第2次,第3次,3次均值,允差下限,允差上限,第1次,第2次,第3次,第1次,第2次,第3次,第1次,第2次,第3次,3次均值,允差下限,允差上限,第1次,第2次,第3次,第1次,第2次,第3次,第1次,第2次,第3次,3次均值,允差下限,允差上限
322,4.75,4.68,4.91,6.408223684,6.540625,6.461184211,-1.658223684,-1.860625,-1.551184211,-1.690010965,-0.5,0.5,4.22,4.48,4.75,6.381743421,6.593585526,6.487664474,-2.161743421,-2.113585526,-1.737664474,-2.00433114,-0.5,0.5,3,3.6,3.4,6.408223684,6.514144737,6.514144737,-3.408223684,-2.914144737,-3.114144737,-3.145504386,-0.5,0.5,2.2,2.3,2.2,6.143421053,6.434703947,6.302302632,-3.943421053,-4.134703947,-4.102302632,-4.060142544,-0.5,0.5,,17.87,18.48,19.60,19.00162703,19.76733417,19.10237797,-1.131627034,-1.287334168,0.497622028,-0.640446391,-3.2,3.2,16.57,15.74,16.48,18.9008761,19.88823529,18.86057572,-2.330876095,-4.148235294,-2.38057572,-2.953229036,-3.2,3.2,11.2,14.1,12.9,19.02177722,19.5456821,19.32403004,-7.821777222,-5.445682103,-6.424030038,-6.563829787,-3.2,3.2,22.8,21.9,16.2,19.72703379,20.85544431,20.27108886,3.072966208,1.044555695,-4.071088861,0.01547768,-3.2,3.2
323,4.76,4.69,4.94,6.428125,6.5609375,6.48125,-1.668125,-1.8709375,-1.54125,-1.6934375,-0.5,0.5,4.24,4.50,4.77,6.4015625,6.6140625,6.5078125,-2.1615625,-2.1140625,-1.7378125,-2.004479167,-0.5,0.5,3,3.6,3.4,6.428125,6.534375,6.534375,-3.428125,-2.934375,-3.134375,-3.165625,-0.5,0.5,2.2,2.3,2.2,6.1625,6.4546875,6.321875,-3.9625,-4.1546875,-4.121875,-4.0796875,-0.5,0.5,,17.90,18.53,19.70,19.0606383,19.8287234,19.16170213,-1.160638298,-1.298723404,0.538297872,-0.64035461,-3.2,3.2,16.59,15.76,16.51,18.95957447,19.95,18.91914894,-2.369574468,-4.19,-2.409148936,-2.989574468,-3.2,3.2,11.3,14.1,13,19.08085106,19.60638298,19.38404255,-7.780851064,-5.506382979,-6.384042553,-6.557092199,-3.2,3.2,23,22,16.3,19.78829787,20.92021277,20.33404255,3.211702128,1.079787234,-4.034042553,0.085815603,-3.2,3.2
324,4.78,4.71,4.98,6.448026316,6.58125,6.501315789,-1.668026316,-1.87125,-1.521315789,-1.686864035,-0.5,0.5,4.24,4.51,4.78,6.421381579,6.634539474,6.527960526,-2.181381579,-2.124539474,-1.747960526,-2.017960526,-0.5,0.5,3,3.6,3.4,6.448026316,6.554605263,6.554605263,-3.448026316,-2.954605263,-3.154605263,-3.185745614,-0.5,0.5,2.3,2.3,2.2,6.181578947,6.474671053,6.341447368,-3.881578947,-4.174671053,-4.141447368,-4.065899123,-0.5,0.5,,17.94,18.56,19.81,19.11964956,19.89011264,19.22102628,-1.179649562,-1.330112641,0.588973717,-0.640262829,-3.2,3.2,16.66,15.80,16.57,19.01827284,20.01176471,18.97772215,-2.358272841,-4.211764706,-2.407722153,-2.992586567,-3.2,3.2,11.3,14.1,13.1,19.13992491,19.66708385,19.44405507,-7.839924906,-5.567083855,-6.344055069,-6.583687943,-3.2,3.2,23,22,16.4,19.84956195,20.98498123,20.39699625,3.150438048,1.015018773,-3.996996245,0.056153525,-3.2,3.2
325,4.80,4.72,4.99,6.467927632,6.6015625,6.521381579,-1.667927632,-1.8815625,-1.531381579,-1.693623904,-0.5,0.5,4.25,4.52,4.79,6.441200658,6.655016447,6.548108553,-2.191200658,-2.135016447,-1.758108553,-2.028108553,-0.5,0.5,3,3.6,3.4,6.467927632,6.574835526,6.574835526,-3.467927632,-2.974835526,-3.174835526,-3.205866228,-0.5,0.5,2.3,2.3,2.2,6.200657895,6.494654605,6.361019737,-3.900657895,-4.194654605,-4.161019737,-4.085444079,-0.5,0.5,,17.99,18.59,19.84,19.17866083,19.95150188,19.28035044,-1.188660826,-1.361501877,0.559649562,-0.66350438,-3.2,3.2,16.67,15.82,16.60,19.07697121,20.07352941,19.03629537,-2.406971214,-4.253529412,-2.436295369,-3.032265332,-3.2,3.2,11.4,14.1,13.1,19.19899875,19.72778473,19.50406758,-7.798998748,-5.627784731,-6.404067584,-6.610283688,-3.2,3.2,23.1,22,16.4,19.91082603,21.04974969,20.45994994,3.189173967,0.950250313,-4.059949937,0.026491448,-3.2,3.2
326,4.82,4.77,5.00,6.487828947,6.621875,6.541447368,-1.667828947,-1.851875,-1.541447368,-1.687050439,-0.5,0.5,4.26,4.52,4.82,6.461019737,6.675493421,6.568256579,-2.201019737,-2.155493421,-1.748256579,-2.034923246,-0.5,0.5,3,3.6,3.4,6.487828947,6.595065789,6.595065789,-3.487828947,-2.995065789,-3.195065789,-3.225986842,-0.5,0.5,2.3,2.3,2.3,6.219736842,6.514638158,6.380592105,-3.919736842,-4.214638158,-4.080592105,-4.071655702,-0.5,0.5,,18.00,18.61,19.94,19.23767209,20.01289111,19.33967459,-1.23767209,-1.402891114,0.600325407,-0.680079266,-3.2,3.2,16.69,15.84,16.71,19.13566959,20.13529412,19.09486859,-2.445669587,-4.295294118,-2.384868586,-3.041944097,-3.2,3.2,11.6,14.1,13.1,19.25807259,19.78848561,19.5640801,-7.658072591,-5.688485607,-6.4640801,-6.603546099,-3.2,3.2,23.1,22.2,16.4,19.97209011,21.11451815,20.52290363,3.127909887,1.085481852,-4.12290363,0.030162703,-3.2,3.2
327,4.83,4.78,5.02,6.507730263,6.6421875,6.561513158,-1.677730263,-1.8621875,-1.541513158,-1.693810307,-0.5,0.5,4.26,4.54,4.83,6.480838816,6.695970395,6.588404605,-2.220838816,-2.155970395,-1.758404605,-2.045071272,-0.5,0.5,3,3.7,3.4,6.507730263,6.615296053,6.615296053,-3.507730263,-2.915296053,-3.215296053,-3.212774123,-0.5,0.5,2.4,2.3,2.3,6.238815789,6.534621711,6.400164474,-3.838815789,-4.234621711,-4.100164474,-4.057867325,-0.5,0.5,,18.13,18.64,19.98,19.29668335,20.07428035,19.39899875,-1.166683354,-1.43428035,0.581001252,-0.673320818,-3.2,3.2,16.71,15.86,16.78,19.19436796,20.19705882,19.1534418,-2.48436796,-4.337058824,-2.373441802,-3.064956195,-3.2,3.2,11.6,14.1,13.2,19.31714643,19.84918648,19.62409262,-7.717146433,-5.749186483,-6.424092616,-6.630141844,-3.2,3.2,23.1,22.2,16.5,20.03335419,21.17928661,20.58585732,3.066645807,1.020713392,-4.085857322,0.000500626,-3.2,3.2
328,4.84,4.79,5.04,6.527631579,6.6625,6.581578947,-1.687631579,-1.8725,-1.541578947,-1.700570175,-0.5,0.5,4.30,4.54,4.85,6.500657895,6.716447368,6.608552632,-2.200657895,-2.176447368,-1.758552632,-2.045219298,-0.5,0.5,3,3.7,3.4,6.527631579,6.635526316,6.635526316,-3.527631579,-2.935526316,-3.235526316,-3.232894737,-0.5,0.5,2.4,2.3,2.3,6.257894737,6.554605263,6.419736842,-3.857894737,-4.254605263,-4.119736842,-4.077412281,-0.5,0.5,,18.25,18.72,20.00,19.35569462,20.13566959,19.4583229,-1.105694618,-1.415669587,0.541677096,-0.659895703,-3.2,3.2,16.75,16.00,16.82,19.25306633,20.25882353,19.21201502,-2.503066333,-4.258823529,-2.392015019,-3.051301627,-3.2,3.2,11.6,14.1,13.3,19.37622028,19.90988736,19.68410513,-7.776220275,-5.809887359,-6.384105131,-6.656737589,-3.2,3.2,23.2,22.2,16.6,20.09461827,21.24405507,20.64881101,3.105381727,0.955944931,-4.048811014,0.004171882,-3.2,3.2
329,4.85,4.81,5.05,6.547532895,6.6828125,6.601644737,-1.697532895,-1.8728125,-1.551644737,-1.707330044,-0.5,0.5,4.31,4.57,4.87,6.520476974,6.736924342,6.628700658,-2.210476974,-2.166924342,-1.758700658,-2.045367325,-0.5,0.5,3,3.7,3.5,6.547532895,6.655756579,6.655756579,-3.547532895,-2.955756579,-3.155756579,-3.219682018,-0.5,0.5,2.4,2.3,2.3,6.276973684,6.574588816,6.439309211,-3.876973684,-4.274588816,-4.139309211,-4.096957237,-0.5,0.5,,18.36,18.74,20.17,19.41470588,20.19705882,19.51764706,-1.054705882,-1.457058824,0.652352941,-0.619803922,-3.2,3.2,16.81,16.04,16.91,19.31176471,20.32058824,19.27058824,-2.501764706,-4.280588235,-2.360588235,-3.047647059,-3.2,3.2,11.6,14.3,13.3,19.43529412,19.97058824,19.74411765,-7.835294118,-5.670588235,-6.444117647,-6.65,-3.2,3.2,23.3,22.2,16.6,20.15588235,21.30882353,20.71176471,3.144117647,0.891176471,-4.111764706,-0.025490196,-3.2,3.2
330,4.86,4.82,5.08,6.567434211,6.703125,6.621710526,-1.707434211,-1.883125,-1.541710526,-1.710756579,-0.5,0.5,4.32,4.60,4.89,6.540296053,6.757401316,6.648848684,-2.220296053,-2.157401316,-1.758848684,-2.045515351,-0.5,0.5,3.1,3.7,3.5,6.567434211,6.675986842,6.675986842,-3.467434211,-2.975986842,-3.175986842,-3.206469298,-0.5,0.5,2.4,2.4,2.3,6.296052632,6.594572368,6.458881579,-3.896052632,-4.194572368,-4.158881579,-4.08316886,-0.5,0.5,,18.39,18.76,20.21,19.47371715,20.25844806,19.57697121,-1.083717146,-1.49844806,0.633028786,-0.64971214,-3.2,3.2,16.87,16.06,16.94,19.37046308,20.38235294,19.32916145,-2.500463079,-4.322352941,-2.389161452,-3.070659157,-3.2,3.2,11.7,14.3,13.3,19.49436796,20.03128911,19.80413016,-7.79436796,-5.731289111,-6.504130163,-6.676595745,-3.2,3.2,23.4,22.3,16.7,20.21714643,21.37359199,20.7747184,3.182853567,0.92640801,-4.074718398,0.011514393,-3.2,3.2
331,4.87,4.83,5.11,6.587335526,6.7234375,6.641776316,-1.717335526,-1.8934375,-1.531776316,-1.714183114,-0.5,0.5,4.33,4.62,4.91,6.560115132,6.777878289,6.668996711,-2.230115132,-2.157878289,-1.758996711,-2.048996711,-0.5,0.5,3.1,3.7,3.5,6.587335526,6.696217105,6.696217105,-3.487335526,-2.996217105,-3.196217105,-3.226589912,-0.5,0.5,2.4,2.4,2.3,6.315131579,6.614555921,6.478453947,-3.915131579,-4.214555921,-4.178453947,-4.102713816,-0.5,0.5,,18.45,18.81,20.23,19.53272841,20.3198373,19.63629537,-1.082728411,-1.509837297,0.593704631,-0.666287025,-3.2,3.2,16.93,16.12,17.01,19.42916145,20.44411765,19.38773467,-2.499161452,-4.324117647,-2.377734668,-3.067004589,-3.2,3.2,11.7,14.3,13.3,19.5534418,20.09198999,19.86414268,-7.853441802,-5.791989987,-6.564142678,-6.736524823,-3.2,3.2,23.5,22.3,16.7,20.27841051,21.43836045,20.83767209,3.221589487,0.861639549,-4.13767209,-0.018147685,-3.2,3.2
332,4.88,4.84,5.13,6.607236842,6.74375,6.661842105,-1.727236842,-1.90375,-1.531842105,-1.720942982,-0.5,0.5,4.34,4.63,4.92,6.579934211,6.798355263,6.689144737,-2.239934211,-2.168355263,-1.769144737,-2.059144737,-0.5,0.5,3.1,3.7,3.5,6.607236842,6.716447368,6.716447368,-3.507236842,-3.016447368,-3.216447368,-3.246710526,-0.5,0.5,2.4,2.4,2.4,6.334210526,6.634539474,6.498026316,-3.934210526,-4.234539474,-4.098026316,-4.088925439,-0.5,0.5,,18.49,18.87,20.35,19.59173967,20.38122653,19.69561952,-1.101739675,-1.511226533,0.654380476,-0.652861911,-3.2,3.2,16.98,16.13,17.05,19.48785982,20.50588235,19.44630788,-2.507859825,-4.375882353,-2.396307885,-3.093350021,-3.2,3.2,11.8,14.3,13.4,19.61251564,20.15269086,19.92415519,-7.812515645,-5.852690864,-6.524155194,-6.729787234,-3.2,3.2,23.6,22.4,16.9,20.33967459,21.50312891,20.90062578,3.260325407,0.896871089,-4.000625782,0.052190238,-3.2,3.2
333,4.89,4.85,5.15,6.627138158,6.7640625,6.681907895,-1.737138158,-1.9140625,-1.531907895,-1.727702851,-0.5,0.5,4.35,4.65,4.94,6.599753289,6.818832237,6.709292763,-2.249753289,-2.168832237,-1.769292763,-2.062626096,-0.5,0.5,3.1,3.7,3.5,6.627138158,6.736677632,6.736677632,-3.527138158,-3.036677632,-3.236677632,-3.26683114,-0.5,0.5,2.4,2.4,2.4,6.353289474,6.654523026,6.517598684,-3.953289474,-4.254523026,-4.117598684,-4.108470395,-0.5,0.5,,18.53,18.94,20.40,19.65075094,20.44261577,19.75494368,-1.120750939,-1.50261577,0.64505632,-0.659436796,-3.2,3.2,17.01,16.18,17.12,19.5465582,20.56764706,19.5048811,-2.536558198,-4.387647059,-2.384881101,-3.103028786,-3.2,3.2,11.8,14.3,13.4,19.67158949,20.21339174,19.98416771,-7.871589487,-5.91339174,-6.58416771,-6.789716312,-3.2,3.2,23.6,22.4,17,20.40093867,21.56789737,20.96357947,3.199061327,0.832102628,-3.963579474,0.02252816,-3.2,3.2
334,4.90,4.88,5.16,6.647039474,6.784375,6.701973684,-1.747039474,-1.904375,-1.541973684,-1.731129386,-0.5,0.5,4.36,4.66,4.95,6.619572368,6.839309211,6.729440789,-2.259572368,-2.179309211,-1.779440789,-2.072774123,-0.5,0.5,3.1,3.7,3.5,6.647039474,6.756907895,6.756907895,-3.547039474,-3.056907895,-3.256907895,-3.286951754,-0.5,0.5,2.4,2.4,2.4,6.372368421,6.674506579,6.537171053,-3.972368421,-4.274506579,-4.137171053,-4.128015351,-0.5,0.5,,18.55,18.99,20.46,19.7097622,20.50400501,19.81426783,-1.159762203,-1.514005006,0.645732165,-0.676011681,-3.2,3.2,17.07,16.25,17.14,19.60525657,20.62941176,19.56345432,-2.535256571,-4.379411765,-2.423454318,-3.112707551,-3.2,3.2,11.8,14.4,13.4,19.73066333,20.27409262,20.04418023,-7.930663329,-5.874092616,-6.644180225,-6.816312057,-3.2,3.2,23.7,22.4,17,20.46220275,21.63266583,21.02653317,3.237797247,0.767334168,-4.026533166,-0.007133917,-3.2,3.2
335,4.93,4.90,5.17,6.666940789,6.8046875,6.722039474,-1.736940789,-1.9046875,-1.552039474,-1.731222588,-0.5,0.5,4.39,4.68,4.96,6.639391447,6.859786184,6.749588816,-2.249391447,-2.179786184,-1.789588816,-2.072922149,-0.5,0.5,3.1,3.7,3.5,6.666940789,6.777138158,6.777138158,-3.566940789,-3.077138158,-3.277138158,-3.307072368,-0.5,0.5,2.4,2.4,2.4,6.391447368,6.694490132,6.556743421,-3.991447368,-4.294490132,-4.156743421,-4.147560307,-0.5,0.5,,18.61,19.00,20.54,19.76877347,20.56539424,19.87359199,-1.158773467,-1.565394243,0.66640801,-0.6859199,-3.2,3.2,17.12,16.27,17.22,19.66395494,20.69117647,19.62202753,-2.543954944,-4.421176471,-2.402027534,-3.122386316,-3.2,3.2,11.8,14.4,13.4,19.78973717,20.33479349,20.10419274,-7.989737171,-5.934793492,-6.704192741,-6.876241135,-3.2,3.2,23.9,22.6,17.1,20.52346683,21.69743429,21.08948686,3.376533166,0.902565707,-3.989486859,0.096537338,-3.2,3.2
336,4.93,4.91,5.18,6.686842105,6.825,6.742105263,-1.756842105,-1.915,-1.562105263,-1.744649123,-0.5,0.5,4.41,4.69,4.97,6.659210526,6.880263158,6.769736842,-2.249210526,-2.190263158,-1.799736842,-2.079736842,-0.5,0.5,3.1,3.7,3.5,6.686842105,6.797368421,6.797368421,-3.586842105,-3.097368421,-3.297368421,-3.327192982,-0.5,0.5,2.4,2.4,2.4,6.410526316,6.714473684,6.576315789,-4.010526316,-4.314473684,-4.176315789,-4.167105263,-0.5,0.5,,18.66,19.05,20.59,19.82778473,20.62678348,19.93291615,-1.167784731,-1.576783479,0.657083855,-0.695828118,-3.2,3.2,17.17,16.35,17.24,19.72265332,20.75294118,19.68060075,-2.552653317,-4.402941176,-2.440600751,-3.132065081,-3.2,3.2,11.9,14.4,13.5,19.84881101,20.39549437,20.16420526,-7.948811014,-5.995494368,-6.664205257,-6.869503546,-3.2,3.2,23.9,22.6,17.2,20.58473091,21.76220275,21.15244055,3.315269086,0.837797247,-3.952440551,0.066875261,-3.2,3.2
337,4.94,4.92,5.18,6.706743421,6.8453125,6.762171053,-1.766743421,-1.9253125,-1.582171053,-1.758075658,-0.5,0.5,4.43,4.70,4.99,6.679029605,6.900740132,6.789884868,-2.249029605,-2.200740132,-1.799884868,-2.083218202,-0.5,0.5,3.1,3.7,3.5,6.706743421,6.817598684,6.817598684,-3.606743421,-3.117598684,-3.317598684,-3.347313596,-0.5,0.5,2.4,2.4,2.4,6.429605263,6.734457237,6.595888158,-4.029605263,-4.334457237,-4.195888158,-4.186650219,-0.5,0.5,,18.70,19.07,20.64,19.88679599,20.68817272,19.9922403,-1.186795995,-1.618172716,0.6477597,-0.71906967,-3.2,3.2,17.20,16.42,17.31,19.78135169,20.81470588,19.73917397,-2.58135169,-4.394705882,-2.429173967,-3.13507718,-3.2,3.2,11.9,14.5,13.5,19.90788486,20.45619524,20.22421777,-8.007884856,-5.956195244,-6.724217772,-6.896099291,-3.2,3.2,24,22.6,17.2,20.64599499,21.82697121,21.21539424,3.354005006,0.773028786,-4.015394243,0.037213183,-3.2,3.2
338,4.95,4.93,5.21,6.726644737,6.865625,6.782236842,-1.776644737,-1.935625,-1.572236842,-1.761502193,-0.5,0.5,4.46,4.71,5.01,6.698848684,6.921217105,6.810032895,-2.238848684,-2.211217105,-1.800032895,-2.083366228,-0.5,0.5,3.1,3.8,3.6,6.726644737,6.837828947,6.837828947,-3.626644737,-3.037828947,-3.237828947,-3.300767544,-0.5,0.5,2.5,2.4,2.5,6.448684211,6.754440789,6.615460526,-3.948684211,-4.354440789,-4.115460526,-4.139528509,-0.5,0.5,,18.80,19.10,20.72,19.94580726,20.74956195,20.05156446,-1.145807259,-1.649561952,0.668435544,-0.708977889,-3.2,3.2,17.21,16.50,17.36,19.84005006,20.87647059,19.79774718,-2.630050063,-4.376470588,-2.437747184,-3.148089278,-3.2,3.2,11.9,14.6,13.6,19.9669587,20.51689612,20.28423029,-8.066958698,-5.91689612,-6.684230288,-6.889361702,-3.2,3.2,24.1,22.6,17.3,20.70725907,21.89173967,21.27834793,3.392740926,0.708260325,-3.978347935,0.040884439,-3.2,3.2
339,4.95,4.96,5.22,6.746546053,6.8859375,6.802302632,-1.796546053,-1.9259375,-1.582302632,-1.768262061,-0.5,0.5,4.46,4.72,5.02,6.718667763,6.941694079,6.830180921,-2.258667763,-2.221694079,-1.810180921,-2.096847588,-0.5,0.5,3.2,3.8,3.6,6.746546053,6.858059211,6.858059211,-3.546546053,-3.058059211,-3.258059211,-3.287554825,-0.5,0.5,2.5,2.4,2.5,6.467763158,6.774424342,6.635032895,-3.967763158,-4.374424342,-4.135032895,-4.159073465,-0.5,0.5,,18.83,19.12,20.80,20.00481852,20.81095119,20.11088861,-1.174818523,-1.690951189,0.689111389,-0.725552774,-3.2,3.2,17.25,16.53,17.41,19.89874844,20.93823529,19.8563204,-2.648748436,-4.408235294,-2.446320401,-3.167768043,-3.2,3.2,12,14.7,13.6,20.02603254,20.577597,20.3442428,-8.026032541,-5.877596996,-6.744242804,-6.882624113,-3.2,3.2,24.2,22.7,17.4,20.76852315,21.95650814,21.34130163,3.431476846,0.743491865,-3.941301627,0.077889028,-3.2,3.2
340,4.97,4.97,5.24,6.766447368,6.90625,6.822368421,-1.796447368,-1.93625,-1.582368421,-1.771688596,-0.5,0.5,4.47,4.73,5.05,6.738486842,6.962171053,6.850328947,-2.268486842,-2.232171053,-1.800328947,-2.100328947,-0.5,0.5,3.2,3.8,3.6,6.766447368,6.878289474,6.878289474,-3.566447368,-3.078289474,-3.278289474,-3.307675439,-0.5,0.5,2.5,2.4,2.5,6.486842105,6.794407895,6.654605263,-3.986842105,-4.394407895,-4.154605263,-4.178618421,-0.5,0.5,,18.88,19.14,20.90,20.06382979,20.87234043,20.17021277,-1.183829787,-1.732340426,0.729787234,-0.728794326,-3.2,3.2,17.27,16.56,17.45,19.95744681,21,19.91489362,-2.687446809,-4.44,-2.464893617,-3.197446809,-3.2,3.2,12,14.7,13.6,20.08510638,20.63829787,20.40425532,-8.085106383,-5.938297872,-6.804255319,-6.942553191,-3.2,3.2,24.2,22.7,17.5,20.82978723,22.0212766,21.40425532,3.370212766,0.678723404,-3.904255319,0.04822695,-3.2,3.2
341,4.98,4.98,5.26,6.786348684,6.9265625,6.842434211,-1.806348684,-1.9465625,-1.582434211,-1.778448465,-0.5,0.5,4.47,4.74,5.07,6.758305921,6.982648026,6.870476974,-2.288305921,-2.242648026,-1.800476974,-2.110476974,-0.5,0.5,3.2,3.8,3.6,6.786348684,6.898519737,6.898519737,-3.586348684,-3.098519737,-3.298519737,-3.327796053,-0.5,0.5,2.5,2.4,2.5,6.505921053,6.814391447,6.674177632,-4.005921053,-4.414391447,-4.174177632,-4.198163377,-0.5,0.5,,18.99,19.16,20.92,20.12284105,20.93372966,20.22953692,-1.132841051,-1.773729662,0.690463079,-0.738702545,-3.2,3.2,17.36,16.58,17.52,20.01614518,21.06176471,19.97346683,-2.656145181,-4.481764706,-2.453466834,-3.197125574,-3.2,3.2,12,14.7,13.6,20.14418023,20.69899875,20.46426783,-8.144180225,-5.998998748,-6.864267835,-7.00248227,-3.2,3.2,24.3,22.8,17.5,20.89105131,22.08604506,21.46720901,3.408948686,0.713954944,-3.967209011,0.051898206,-3.2,3.2
342,4.99,4.99,5.29,6.80625,6.946875,6.8625,-1.81625,-1.956875,-1.5725,-1.781875,-0.5,0.5,4.48,4.76,5.09,6.778125,7.003125,6.890625,-2.298125,-2.243125,-1.800625,-2.113958333,-0.5,0.5,3.2,3.8,3.6,6.80625,6.91875,6.91875,-3.60625,-3.11875,-3.31875,-3.347916667,-0.5,0.5,2.5,2.4,2.5,6.525,6.834375,6.69375,-4.025,-4.434375,-4.19375,-4.217708333,-0.5,0.5,,19.05,19.22,20.99,20.18185232,20.9951189,20.28886108,-1.131852315,-1.775118899,0.701138924,-0.73527743,-3.2,3.2,17.38,16.67,17.53,20.07484355,21.12352941,20.03204005,-2.694843554,-4.453529412,-2.50204005,-3.216804339,-3.2,3.2,12,14.8,13.6,20.20325407,20.75969962,20.52428035,-8.203254068,-5.959699625,-6.92428035,-7.029078014,-3.2,3.2,24.3,22.9,17.6,20.95231539,22.15081352,21.5301627,3.347684606,0.749186483,-3.930162703,0.055569462,-3.2,3.2
343,5.00,5.01,5.29,6.826151316,6.9671875,6.882565789,-1.826151316,-1.9571875,-1.592565789,-1.791968202,-0.5,0.5,4.49,4.77,5.11,6.797944079,7.023601974,6.910773026,-2.307944079,-2.253601974,-1.800773026,-2.120773026,-0.5,0.5,3.2,3.8,3.6,6.826151316,6.938980263,6.938980263,-3.626151316,-3.138980263,-3.338980263,-3.368037281,-0.5,0.5,2.5,2.4,2.5,6.544078947,6.854358553,6.713322368,-4.044078947,-4.454358553,-4.213322368,-4.237253289,-0.5,0.5,,19.20,19.25,21.02,20.24086358,21.05650814,20.34818523,-1.040863579,-1.806508135,0.671814768,-0.725185649,-3.2,3.2,17.55,16.78,17.59,20.13354193,21.18529412,20.09061327,-2.583541927,-4.405294118,-2.500613267,-3.163149771,-3.2,3.2,12.1,14.8,13.7,20.26232791,20.8204005,20.58429287,-8.16232791,-6.020400501,-6.884292866,-7.022340426,-3.2,3.2,24.4,22.9,17.6,21.01357947,22.21558198,21.5931164,3.386420526,0.684418023,-3.993116395,0.025907384,-3.2,3.2
344,5.01,5.03,5.31,6.846052632,6.9875,6.902631579,-1.836052632,-1.9575,-1.592631579,-1.795394737,-0.5,0.5,4.51,4.77,5.12,6.817763158,7.044078947,6.930921053,-2.307763158,-2.274078947,-1.810921053,-2.130921053,-0.5,0.5,3.2,3.8,3.6,6.846052632,6.959210526,6.959210526,-3.646052632,-3.159210526,-3.359210526,-3.388157895,-0.5,0.5,2.5,2.5,2.5,6.563157895,6.874342105,6.732894737,-4.063157895,-4.374342105,-4.232894737,-4.223464912,-0.5,0.5,,19.23,19.27,21.06,20.29987484,21.11789737,20.40750939,-1.069874844,-1.847897372,0.652490613,-0.755093867,-3.2,3.2,17.60,16.83,17.67,20.1922403,21.24705882,20.14918648,-2.5922403,-4.417058824,-2.479186483,-3.162828536,-3.2,3.2,12.1,14.8,13.7,20.32140175,20.88110138,20.64430538,-8.221401752,-6.081101377,-6.944305382,-7.082269504,-3.2,3.2,24.5,22.9,17.6,21.07484355,22.28035044,21.65607009,3.425156446,0.619649562,-4.056070088,-0.003754693,-3.2,3.2
345,5.02,5.05,5.32,6.865953947,7.0078125,6.922697368,-1.845953947,-1.9578125,-1.602697368,-1.802154605,-0.5,0.5,4.51,4.80,5.13,6.837582237,7.064555921,6.951069079,-2.327582237,-2.264555921,-1.821069079,-2.137735746,-0.5,0.5,3.2,3.8,3.6,6.865953947,6.979440789,6.979440789,-3.665953947,-3.179440789,-3.379440789,-3.408278509,-0.5,0.5,2.5,2.5,2.5,6.582236842,6.894325658,6.752467105,-4.082236842,-4.394325658,-4.252467105,-4.243009868,-0.5,0.5,,19.27,19.30,21.17,20.35888611,21.17928661,20.46683354,-1.088886108,-1.879286608,0.703166458,-0.755002086,-3.2,3.2,17.64,16.92,17.69,20.25093867,21.30882353,20.2077597,-2.610938673,-4.388823529,-2.5177597,-3.172507301,-3.2,3.2,12.2,14.9,13.7,20.38047559,20.94180225,20.7043179,-8.180475594,-6.041802253,-7.004317897,-7.075531915,-3.2,3.2,24.6,22.9,17.6,21.13610763,22.3451189,21.71902378,3.463892365,0.554881101,-4.11902378,-0.033416771,-3.2,3.2
